년도,사번,Emp. Group,직무명,역할구분 (MPRS),성별
2023,31440,Nonexempt,장치운전원,비대상,남
2023,31441,Nonexempt,LLDPE총반장,비대상,남
2023,31549,Nonexempt,LLDPE교대반장,비대상,남
2023,31561,Nonexempt,추후부여,비대상,남
2023,31592,Nonexempt,장치운전원,비대상,남
2023,31663,Nonexempt,장치운전원,비대상,남
2023,31685,Nonexempt,LLDPE교대반장,비대상,남
2023,31686,Nonexempt,HDPE교대반장,비대상,남
2023,31687,Nonexempt,장치운전원,비대상,남
2023,31707,Nonexempt,장치운전원,비대상,남
2023,31727,Nonexempt,장치운전원,비대상,남
2023,31730,Nonexempt,장치운전원,비대상,남
2023,31731,Nonexempt,LLDPE교대반장,비대상,남
2023,31732,Nonexempt,장치운전원,비대상,남
2023,31733,Nonexempt,장치운전원,비대상,남
2023,31746,Manager,PE생산 Unit PL,P,남
2023,31769,Nonexempt,SHE Coordinator,비대상,남
2023,31782,Nonexempt,장치운전원,비대상,남
2023,31784,Nonexempt,HDPE교대반장,비대상,남
2023,31903,Nonexempt,장치운전원,비대상,남
2023,31904,Nonexempt,장치운전원,비대상,남
2023,31912,Nonexempt,장치운전원,비대상,남
2023,31913,Nonexempt,장치운전원,비대상,남
2023,31916,Nonexempt,장치운전원,비대상,남
2023,32129,Nonexempt,장치운전원,비대상,남
2023,32216,Nonexempt,장치운전원,비대상,남
2023,32219,Nonexempt,장치운전원,비대상,남
2023,32239,Nonexempt,장치운전원,비대상,남
2023,32240,Nonexempt,장치운전원,비대상,남
2023,32244,Nonexempt,장치운전원,비대상,남
2023,32310,Nonexempt,장치운전원,비대상,남
2023,32321,Nonexempt,장치운전원,비대상,남
2023,32325,Nonexempt,장치운전원,비대상,남
2023,32370,Nonexempt,장치운전원,비대상,남
2023,32381,Nonexempt,장치운전원,비대상,남
2023,32597,Nonexempt,장치운전원,비대상,남
2023,32671,Nonexempt,장치운전원,비대상,남
2023,32672,Nonexempt,장치운전원,비대상,남
2023,32741,Nonexempt,추후부여,비대상,남
2023,32742,Nonexempt,장치운전원,비대상,남
2023,32747,Nonexempt,장치운전원,비대상,남
2023,32825,Nonexempt,장치운전원,비대상,남
2023,32826,Nonexempt,장치운전원,비대상,남
2023,32827,Nonexempt,장치운전원,비대상,남
2023,32828,Nonexempt,추후부여,비대상,남
2023,32829,Nonexempt,장치운전원,비대상,남
2023,32897,Nonexempt,장치운전원,비대상,남
2023,33192,Nonexempt,장치운전원,비대상,남
2023,33200,Nonexempt,장치운전원,비대상,남
2023,31087,Nonexempt,장치운전원,비대상,남
2023,31256,Nonexempt,장치운전원,비대상,남
2023,31260,Nonexempt,장치운전원,비대상,남
2023,31274,Nonexempt,장치운전원,비대상,남
2023,31349,Nonexempt,장치운전원,비대상,남
2023,31380,Nonexempt,장치운전원,비대상,남
2023,31387,Nonexempt,장치운전원,비대상,남
2023,31393,Nonexempt,장치운전원,비대상,남
2023,31424,Nonexempt,장치운전원,비대상,남
2023,31426,Nonexempt,장치운전원,비대상,남
2023,31430,Nonexempt,SHE Coordinator,비대상,남
2023,31438,Nonexempt,장치운전원,비대상,남
2023,31439,Nonexempt,PP총반장,비대상,남
2023,31442,Nonexempt,장치운전원,비대상,남
2023,31465,Nonexempt,PP교관,비대상,남
2023,31516,Nonexempt,장치운전원,비대상,남
2023,31574,Nonexempt,장치운전원,비대상,남
2023,31627,Nonexempt,PP교대반장,비대상,남
2023,31628,Nonexempt,장치운전원,비대상,남
2023,31665,Nonexempt,PP교대반장,비대상,남
2023,31667,Nonexempt,장치운전원,비대상,남
2023,31737,Nonexempt,PP교대반장,비대상,남
2023,31739,Nonexempt,장치운전원,비대상,남
2023,31740,Nonexempt,장치운전원,비대상,남
2023,31899,Nonexempt,PP교대반장,비대상,남
2023,32215,Nonexempt,장치운전원,비대상,남
2023,32224,Nonexempt,장치운전원,비대상,남
2023,32230,Nonexempt,장치운전원,비대상,남
2023,32237,Nonexempt,장치운전원,비대상,남
2023,32245,Nonexempt,장치운전원,비대상,남
2023,32306,Nonexempt,장치운전원,비대상,남
2023,32314,Nonexempt,장치운전원,비대상,남
2023,32588,Manager,PP생산 Unit PL,P,남
2023,32673,Nonexempt,장치운전원,비대상,남
2023,32674,Nonexempt,장치운전원,비대상,남
2023,32744,Nonexempt,장치운전원,비대상,남
2023,32745,Nonexempt,장치운전원,비대상,남
2023,32746,Nonexempt,장치운전원,비대상,남
2023,32830,Nonexempt,장치운전원,비대상,남
2023,32831,Nonexempt,장치운전원,비대상,남
2023,32832,Nonexempt,장치운전원,비대상,남
2023,32909,Nonexempt,장치운전원,비대상,남
2023,32918,Nonexempt,장치운전원,비대상,남
2023,31351,Nonexempt,물류운전원,비대상,남
2023,31353,Nonexempt,물류운전원,비대상,남
2023,31394,Nonexempt,물류관리원,비대상,남
2023,31447,Nonexempt,물류교대반장,비대상,남
2023,31483,Nonexempt,물류운전원,비대상,남
2023,31485,Nonexempt,물류교대반장,비대상,남
2023,31517,Nonexempt,생산관리원,비대상,남
2023,31518,Nonexempt,물류운전원,비대상,남
2023,31528,Nonexempt,물류운전원,비대상,남
2023,31536,Nonexempt,물류운전원,비대상,남
2023,31568,Nonexempt,물류교대반장,비대상,남
2023,31661,Nonexempt,물류교관,비대상,남
2023,31725,Nonexempt,물류운전원,비대상,남
2023,31726,Nonexempt,물류총반장,비대상,남
2023,31766,Nonexempt,물류교대반장,비대상,남
2023,31781,Nonexempt,물류출하반장,비대상,남
2023,31783,Nonexempt,생산관리원,비대상,남
2023,31905,Nonexempt,물류운전원,비대상,남
2023,32126,Manager,Polymer운영 Unit PL,P,남
2023,32238,Nonexempt,물류운전원,비대상,남
2023,32261,Exempt,생산관리기사,P,남
2023,32502,Manager,생산관리기사,P,남
2023,32710,Nonexempt,출하운영원,비대상,여
2023,32743,Nonexempt,물류운전원,비대상,남
2023,32833,Nonexempt,물류운전원,비대상,남
2023,32834,Nonexempt,생산관리원,비대상,남
2023,32835,Nonexempt,SHE Coordinator,비대상,남
2023,32905,Nonexempt,물류운전원,비대상,여
2023,31138,Nonexempt,NDP운영반장,비대상,남
2023,31254,Nonexempt,장치운전원,비대상,남
2023,31352,Nonexempt,장치운전원,비대상,남
2023,31383,Nonexempt,장치운전원,비대상,남
2023,31512,Nonexempt,장치운전원,비대상,남
2023,31666,Nonexempt,장치운전원,비대상,남
2023,31684,Nonexempt,장치운전원,비대상,남
2023,31728,Nonexempt,장치운전원,비대상,남
2023,31911,Nonexempt,장치운전원,비대상,남
2023,31915,Nonexempt,장치운전원,비대상,남
2023,31258,Nonexempt,Nexlene교대반장,비대상,남
2023,31259,Nonexempt,Nexlene총반장,비대상,남
2023,31401,Nonexempt,Nexlene교대반장,비대상,남
2023,31435,Nonexempt,장치운전원,비대상,남
2023,31437,Nonexempt,Nexlene교대반장,비대상,남
2023,31577,Nonexempt,Nexlene교대반장,비대상,남
2023,31578,Nonexempt,장치운전원,비대상,남
2023,31629,Nonexempt,장치운전원,비대상,남
2023,31664,Nonexempt,SHE Coordinator,비대상,남
2023,31729,Nonexempt,장치운전원,비대상,남
2023,31735,Nonexempt,물류운전원,비대상,남
2023,31736,Nonexempt,장치운전원,비대상,남
2023,31767,Nonexempt,장치운전원,비대상,남
2023,31882,Nonexempt,장치운전원,비대상,남
2023,31906,Nonexempt,장치운전원,비대상,남
2023,31908,Nonexempt,장치운전원,비대상,남
2023,31910,Nonexempt,장치운전원,비대상,남
2023,32211,Nonexempt,장치운전원,비대상,남
2023,32218,Nonexempt,장치운전원,비대상,남
2023,32241,Nonexempt,장치운전원,비대상,남
2023,32254,Nonexempt,Nexlene교관,비대상,남
2023,32255,Nonexempt,장치운전원,비대상,남
2023,32256,Nonexempt,장치운전원,비대상,남
2023,32257,Nonexempt,장치운전원,비대상,남
2023,32302,Nonexempt,장치운전원,비대상,남
2023,32535,Manager,Nexlene생산 Unit PL,P,남
2023,32727,Nonexempt,장치운전원,비대상,남
2023,32728,Nonexempt,장치운전원,비대상,남
2023,32729,Nonexempt,장치운전원,비대상,남
2023,32730,Nonexempt,장치운전원,비대상,남
2023,32731,Nonexempt,장치운전원,비대상,남
2023,32836,Nonexempt,장치운전원,비대상,남
2023,32837,Nonexempt,장치운전원,비대상,남
2023,32904,Nonexempt,장치운전원,비대상,남
2023,32911,Nonexempt,장치운전원,비대상,남
2023,33208,Nonexempt,장치운전원,비대상,남
2023,30066,Executive,Olefin공장장,비대상,남
2023,31148,Nonexempt,SHE관리원,비대상,남
2023,31646,Manager,SHE관리반장,비대상,남
2023,32371,Nonexempt,SHE관리원,비대상,남
2023,32756,Nonexempt,장치운전원,비대상,남
2023,32780,Nonexempt,사무운영원,비대상,여
2023,33126,Nonexempt,SHE관리원,비대상,남
2023,33127,Nonexempt,SHE관리원,비대상,남
2023,33128,Nonexempt,SHE관리원,비대상,남
2023,31177,Nonexempt,Olefin기술원,비대상,남
2023,32339,Manager,생산기술기사,P,남
2023,32437,Manager,Basic Chemical Tech1 Unit PL,P,남
2023,32455,Manager,생산기술기사,P,남
2023,32603,Exempt,생산기술기사,P,남
2023,32695,Exempt,생산기술기사,P,남
2023,32843,Exempt,생산기술기사,P,남
2023,32858,Exempt,생산기술기사,P,남
2023,32859,Exempt,생산기술기사,P,여
2023,33077,Exempt,생산기술기사,P,남
2023,33078,Exempt,생산기술기사,P,여
2023,33079,Exempt,생산기술기사,P,남
2023,33145,Exempt,생산기술기사,P,여
2023,33146,Exempt,생산기술기사,P,남
2023,31141,Nonexempt,장치운전원,비대상,남
2023,31150,Nonexempt,장치운전원,비대상,남
2023,31302,Manager,Olefin총반장,비대상,남
2023,31304,Nonexempt,장치운전원,비대상,남
2023,31305,Nonexempt,장치운전원,비대상,남
2023,31319,Nonexempt,장치운전원,비대상,남
2023,31341,Nonexempt,장치운전원,비대상,남
2023,31342,Nonexempt,장치운전원,비대상,남
2023,31404,Nonexempt,장치운전원,비대상,남
2023,31405,Nonexempt,Olefin교대반장,비대상,남
2023,31420,Nonexempt,장치운전원,비대상,남
2023,31452,Nonexempt,장치운전원,비대상,남
2023,31551,Nonexempt,장치운전원,비대상,남
2023,31553,Nonexempt,Olefin교대반장,비대상,남
2023,31570,Nonexempt,Olefin교대반장,비대상,남
2023,31594,Nonexempt,Olefin교대반장,비대상,남
2023,31616,Nonexempt,장치운전원,비대상,남
2023,31618,Nonexempt,장치운전원,비대상,남
2023,31622,Nonexempt,장치운전원,비대상,남
2023,31642,Nonexempt,장치운전원,비대상,남
2023,31643,Nonexempt,장치운전원,비대상,남
2023,31671,Nonexempt,장치운전원,비대상,남
2023,31673,Nonexempt,Olefin교관,비대상,남
2023,31677,Nonexempt,장치운전원,비대상,남
2023,31719,Nonexempt,장치운전원,비대상,남
2023,31985,Nonexempt,SHE Coordinator,비대상,남
2023,31986,Nonexempt,장치운전원,비대상,남
2023,31991,Nonexempt,장치운전원,비대상,남
2023,32225,Nonexempt,장치운전원,비대상,남
2023,32311,Nonexempt,장치운전원,비대상,남
2023,32360,Nonexempt,장치운전원,비대상,남
2023,32687,Manager,Olefin생산1 Unit PL,P,남
2023,32732,Nonexempt,장치운전원,비대상,남
2023,32793,Nonexempt,장치운전원,비대상,남
2023,32795,Nonexempt,장치운전원,비대상,남
2023,33205,Nonexempt,장치운전원,비대상,남
2023,31137,Nonexempt,Olefin총반장,비대상,남
2023,31215,Nonexempt,장치운전원,비대상,남
2023,31227,Nonexempt,장치운전원,비대상,남
2023,31231,Nonexempt,장치운전원,비대상,남
2023,31326,Nonexempt,장치운전원,비대상,남
2023,31379,Nonexempt,장치운전원,비대상,남
2023,31421,Nonexempt,Olefin교대반장,비대상,남
2023,31451,Nonexempt,장치운전원,비대상,남
2023,31454,Nonexempt,Olefin교대반장,비대상,남
2023,31457,Nonexempt,장치운전원,비대상,남
2023,31521,Nonexempt,장치운전원,비대상,남
2023,31524,Nonexempt,장치운전원,비대상,남
2023,31532,Nonexempt,장치운전원,비대상,남
2023,31582,Nonexempt,장치운전원,비대상,남
2023,31590,Nonexempt,장치운전원,비대상,남
2023,31591,Nonexempt,장치운전원,비대상,남
2023,31637,Nonexempt,Olefin교대반장,비대상,남
2023,31647,Nonexempt,Olefin교관,비대상,남
2023,31648,Nonexempt,장치운전원,비대상,남
2023,31680,Nonexempt,Olefin교대반장,비대상,남
2023,31785,Nonexempt,장치운전원,비대상,남
2023,31876,Nonexempt,장치운전원,비대상,남
2023,31878,Nonexempt,장치운전원,비대상,남
2023,31880,Nonexempt,장치운전원,비대상,남
2023,31901,Nonexempt,분해로운영반장,비대상,남
2023,31942,Nonexempt,장치운전원,비대상,남
2023,31943,Nonexempt,장치운전원,비대상,남
2023,31988,Nonexempt,SHE Coordinator,비대상,남
2023,32212,Nonexempt,장치운전원,비대상,남
2023,32356,Nonexempt,장치운전원,비대상,남
2023,32361,Nonexempt,장치운전원,비대상,남
2023,32364,Nonexempt,장치운전원,비대상,남
2023,32367,Nonexempt,장치운전원,비대상,남
2023,32376,Nonexempt,장치운전원,비대상,남
2023,32453,Manager,Olefin생산2 Unit PL,P,남
2023,32659,Nonexempt,장치운전원,비대상,남
2023,32733,Nonexempt,장치운전원,비대상,남
2023,32734,Nonexempt,장치운전원,비대상,남
2023,32735,Nonexempt,장치운전원,비대상,남
2023,32797,Nonexempt,장치운전원,비대상,남
2023,32798,Nonexempt,장치운전원,비대상,남
2023,32799,Nonexempt,장치운전원,비대상,남
2023,32800,Nonexempt,장치운전원,비대상,남
2023,32801,Nonexempt,장치운전원,비대상,남
2023,32802,Nonexempt,장치운전원,비대상,남
2023,33112,Nonexempt,장치운전원,비대상,남
2023,33113,Nonexempt,장치운전원,비대상,남
2023,33114,Nonexempt,장치운전원,비대상,남
2023,33195,Nonexempt,장치운전원,비대상,남
2023,33209,Nonexempt,장치운전원,비대상,남
2023,33212,Nonexempt,장치운전원,비대상,남
2023,33213,Nonexempt,장치운전원,비대상,남
2023,31153,Nonexempt,장치운전원,비대상,남
2023,31210,Nonexempt,Olefin교관,비대상,남
2023,31309,Nonexempt,Olefin교관,비대상,남
2023,31321,Nonexempt,Olefin총반장,비대상,남
2023,31322,Nonexempt,장치운전원,비대상,남
2023,31327,Nonexempt,장치운전원,비대상,남
2023,31415,Nonexempt,장치운전원,비대상,남
2023,31456,Nonexempt,장치운전원,비대상,남
2023,31486,Nonexempt,출하운영원,비대상,남
2023,31522,Nonexempt,Olefin총반장,비대상,남
2023,31541,Nonexempt,장치운전원,비대상,남
2023,31542,Nonexempt,장치운전원,비대상,남
2023,31557,Nonexempt,SHE Coordinator,비대상,남
2023,31569,Nonexempt,Olefin교대반장,비대상,남
2023,31579,Nonexempt,장치운전원,비대상,남
2023,31615,Nonexempt,Olefin교대반장,비대상,남
2023,31621,Nonexempt,Olefin교대반장,비대상,남
2023,31631,Nonexempt,장치운전원,비대상,남
2023,31641,Nonexempt,장치운전원,비대상,남
2023,31649,Nonexempt,Olefin교대반장,비대상,남
2023,31652,Nonexempt,Olefin교대반장,비대상,남
2023,31670,Nonexempt,장치운전원,비대상,남
2023,31679,Nonexempt,장치운전원,비대상,남
2023,31682,Nonexempt,Olefin교대반장,비대상,남
2023,31683,Nonexempt,저장·출하운영반장,비대상,남
2023,31697,Nonexempt,장치운전원,비대상,남
2023,31774,Nonexempt,SHE Coordinator,비대상,남
2023,31776,Nonexempt,Olefin교대반장,비대상,남
2023,31777,Nonexempt,Olefin교대반장,비대상,남
2023,31874,Nonexempt,장치운전원,비대상,남
2023,31879,Nonexempt,장치운전원,비대상,남
2023,31881,Nonexempt,장치운전원,비대상,남
2023,31941,Nonexempt,장치운전원,비대상,남
2023,31945,Nonexempt,장치운전원,비대상,남
2023,32125,Nonexempt,장치운전원,비대상,남
2023,32316,Nonexempt,장치운전원,비대상,남
2023,32329,Nonexempt,추후부여,비대상,남
2023,32355,Nonexempt,장치운전원,비대상,남
2023,32357,Nonexempt,장치운전원,비대상,남
2023,32358,Nonexempt,장치운전원,비대상,남
2023,32382,Nonexempt,장치운전원,비대상,남
2023,32397,Nonexempt,장치운전원,비대상,남
2023,32485,Manager,Olefin생산3 Unit PL,P,남
2023,32660,Nonexempt,장치운전원,비대상,남
2023,32661,Nonexempt,장치운전원,비대상,남
2023,32736,Nonexempt,장치운전원,비대상,남
2023,32737,Nonexempt,장치운전원,비대상,남
2023,32791,Nonexempt,장치운전원,비대상,남
2023,32792,Nonexempt,장치운전원,비대상,남
2023,32796,Nonexempt,장치운전원,비대상,남
2023,32803,Nonexempt,장치운전원,비대상,남
2023,32804,Nonexempt,장치운전원,비대상,남
2023,32805,Nonexempt,장치운전원,비대상,남
2023,32806,Nonexempt,장치운전원,비대상,남
2023,32807,Nonexempt,장치운전원,비대상,남
2023,32808,Nonexempt,장치운전원,비대상,남
2023,32899,Nonexempt,장치운전원,비대상,남
2023,32912,Nonexempt,장치운전원,비대상,남
2023,32914,Nonexempt,장치운전원,비대상,남
2023,33193,Nonexempt,장치운전원,비대상,남
2023,33196,Nonexempt,장치운전원,비대상,남
2023,33206,Nonexempt,장치운전원,비대상,남
2023,33207,Nonexempt,장치운전원,비대상,남
2023,31090,Nonexempt,저유운전원,비대상,남
2023,31214,Nonexempt,장치운전원,비대상,남
2023,31263,Manager,Olefin교관,비대상,남
2023,31265,Nonexempt,저유운전원,비대상,남
2023,31266,Nonexempt,NCC운영반장,비대상,남
2023,31295,Nonexempt,장치운전원,비대상,남
2023,31303,Nonexempt,Olefin총반장,비대상,남
2023,31307,Nonexempt,장치운전원,비대상,남
2023,31318,Nonexempt,장치운전원,비대상,남
2023,31320,Nonexempt,장치운전원,비대상,남
2023,31323,Nonexempt,저유운전원,비대상,남
2023,31384,Nonexempt,Olefin교대반장,비대상,남
2023,31385,Nonexempt,장치운전원,비대상,남
2023,31386,Manager,운영총반장,비대상,남
2023,31409,Nonexempt,저유운전원,비대상,남
2023,31431,Nonexempt,저유운전원,비대상,남
2023,31461,Nonexempt,장치운전원,비대상,남
2023,31462,Nonexempt,운영교대반장,비대상,남
2023,31463,Nonexempt,저유운전원,비대상,남
2023,31558,Nonexempt,저유운전원,비대상,남
2023,31559,Nonexempt,운영교관,비대상,남
2023,31560,Nonexempt,장치운전원,비대상,남
2023,31575,Nonexempt,장치운전원,비대상,남
2023,31576,Nonexempt,장치운전원,비대상,남
2023,31581,Nonexempt,Olefin교대반장,비대상,남
2023,31593,Nonexempt,저유운전원,비대상,남
2023,31614,Nonexempt,저유운전원,비대상,남
2023,31617,Nonexempt,Olefin교대반장,비대상,남
2023,31620,Nonexempt,장치운전원,비대상,남
2023,31630,Nonexempt,운영교대반장,비대상,남
2023,31639,Nonexempt,SHE Coordinator,비대상,남
2023,31640,Nonexempt,운영교대반장,비대상,남
2023,31675,Nonexempt,Olefin교대반장,비대상,남
2023,31718,Nonexempt,장치운전원,비대상,남
2023,31773,Nonexempt,장치운전원,비대상,남
2023,31780,Nonexempt,운영교대반장,비대상,남
2023,31883,Nonexempt,장치운전원,비대상,남
2023,32209,Nonexempt,저유운전원,비대상,남
2023,32226,Nonexempt,저유운전원,비대상,남
2023,32231,Nonexempt,장치운전원,비대상,남
2023,32351,Nonexempt,장치운전원,비대상,남
2023,32352,Nonexempt,장치운전원,비대상,남
2023,32353,Nonexempt,장치운전원,비대상,남
2023,32375,Nonexempt,장치운전원,비대상,남
2023,32379,Nonexempt,SHE Coordinator,비대상,남
2023,32462,Manager,PC생산·출하 Unit PL,P,남
2023,32662,Nonexempt,장치운전원,비대상,남
2023,32663,Nonexempt,저유운전원,비대상,남
2023,32664,Nonexempt,저유운전원,비대상,남
2023,32738,Nonexempt,저유운전원,비대상,남
2023,32739,Nonexempt,저유운전원,비대상,남
2023,32740,Nonexempt,저유운전원,비대상,남
2023,32794,Nonexempt,저유운전원,비대상,남
2023,32809,Nonexempt,장치운전원,비대상,남
2023,32810,Nonexempt,장치운전원,비대상,남
2023,32811,Nonexempt,저유운전원,비대상,남
2023,32812,Nonexempt,저유운전원,비대상,남
2023,32902,Nonexempt,장치운전원,비대상,남
2023,39281,Contractor,저유운전원,P,남
2023,31081,Nonexempt,생산관리원,비대상,남
2023,31343,Nonexempt,SHE관리원,비대상,남
2023,32061,Nonexempt,SHE관리원,비대상,남
2023,32062,Manager,SHE관리반장,비대상,남
2023,32568,Manager,Aromatic공장장 직무대행,P,남
2023,33123,Nonexempt,사무운영원,비대상,여
2023,33130,Nonexempt,SHE관리원,비대상,남
2023,33131,Nonexempt,SHE관리원,비대상,남
2023,33132,Nonexempt,SHE관리원,비대상,남
2023,31221,Nonexempt,Aromatic기술원,비대상,남
2023,32417,Exempt,생산기술기사,P,남
2023,32425,Manager,생산기술기사,P,남
2023,32470,Manager,Basic Chemical Tech2 Unit PL,P,남
2023,32614,Exempt,생산기술기사,P,남
2023,32686,Exempt,생산기술기사,P,남
2023,32698,Exempt,생산기술기사,P,남
2023,32860,Exempt,생산기술기사,P,남
2023,32862,Exempt,생산기술기사,P,여
2023,33080,Exempt,생산기술기사,P,남
2023,33081,Exempt,생산기술기사,P,여
2023,33082,Exempt,생산기술기사,P,남
2023,33119,Exempt,생산기술기사,P,남
2023,33175,Exempt,생산기술기사,P,남
2023,31126,Nonexempt,장치운전원,비대상,남
2023,31205,Nonexempt,장치운전원,비대상,남
2023,31212,Nonexempt,장치운전원,비대상,남
2023,31311,Nonexempt,장치운전원,비대상,남
2023,31344,Nonexempt,장치운전원,비대상,남
2023,31346,Nonexempt,장치운전원,비대상,남
2023,31382,Nonexempt,장치운전원,비대상,남
2023,31399,Nonexempt,장치운전원,비대상,남
2023,31407,Nonexempt,장치운전원,비대상,남
2023,31422,Nonexempt,장치운전원,비대상,남
2023,31460,Nonexempt,장치운전원,비대상,남
2023,31464,Nonexempt,장치운전원,비대상,남
2023,31475,Nonexempt,장치운전원,비대상,남
2023,31476,Nonexempt,장치운전원,비대상,남
2023,31530,Nonexempt,장치운전원,비대상,남
2023,31580,Nonexempt,Aromatic총반장,비대상,남
2023,31624,Nonexempt,장치운전원,비대상,남
2023,31632,Nonexempt,Aromatic교대반장,비대상,남
2023,31635,Nonexempt,Aromatic교관,비대상,남
2023,31653,Nonexempt,장치운전원,비대상,남
2023,31654,Nonexempt,Aromatic교대반장,비대상,남
2023,31655,Nonexempt,장치운전원,비대상,남
2023,31658,Nonexempt,장치운전원,비대상,남
2023,31660,Nonexempt,Aromatic교대반장,비대상,남
2023,31720,Nonexempt,장치운전원,비대상,남
2023,31763,Nonexempt,Aromatic교대반장,비대상,남
2023,31875,Nonexempt,장치운전원,비대상,남
2023,31885,Nonexempt,장치운전원,비대상,남
2023,31886,Nonexempt,장치운전원,비대상,남
2023,31887,Nonexempt,장치운전원,비대상,남
2023,32210,Nonexempt,장치운전원,비대상,남
2023,32220,Nonexempt,장치운전원,비대상,남
2023,32246,Nonexempt,SHE Coordinator,비대상,남
2023,32372,Nonexempt,장치운전원,비대상,남
2023,32374,Nonexempt,장치운전원,비대상,남
2023,32665,Nonexempt,장치운전원,비대상,남
2023,32666,Nonexempt,장치운전원,비대상,남
2023,32667,Nonexempt,장치운전원,비대상,남
2023,32668,Nonexempt,장치운전원,비대상,남
2023,32688,Manager,Aromatic생산1 Unit PL,P,남
2023,32717,Nonexempt,장치운전원,비대상,남
2023,32718,Nonexempt,장치운전원,비대상,남
2023,32719,Nonexempt,장치운전원,비대상,남
2023,32720,Nonexempt,장치운전원,비대상,남
2023,32721,Nonexempt,장치운전원,비대상,남
2023,32757,Nonexempt,장치운전원,비대상,남
2023,32813,Nonexempt,장치운전원,비대상,남
2023,32814,Nonexempt,장치운전원,비대상,남
2023,32815,Nonexempt,장치운전원,비대상,남
2023,32816,Nonexempt,장치운전원,비대상,남
2023,32900,Nonexempt,장치운전원,비대상,남
2023,32907,Nonexempt,장치운전원,비대상,남
2023,32908,Nonexempt,장치운전원,비대상,남
2023,32913,Nonexempt,장치운전원,비대상,남
2023,33201,Nonexempt,장치운전원,비대상,남
2023,31132,Nonexempt,장치운전원,비대상,남
2023,31157,Nonexempt,장치운전원,비대상,남
2023,31229,Nonexempt,Aromatic총반장,비대상,남
2023,31312,Nonexempt,장치운전원,비대상,남
2023,31328,Nonexempt,장치운전원,비대상,남
2023,31398,Nonexempt,장치운전원,비대상,남
2023,31402,Nonexempt,장치운전원,비대상,남
2023,31408,Nonexempt,Aromatic교대반장,비대상,남
2023,31429,Nonexempt,Aromatic교대반장,비대상,남
2023,31446,Nonexempt,장치운전원,비대상,남
2023,31455,Nonexempt,장치운전원,비대상,남
2023,31459,Nonexempt,장치운전원,비대상,남
2023,31529,Nonexempt,SHE Coordinator,비대상,남
2023,31533,Nonexempt,장치운전원,비대상,남
2023,31537,Nonexempt,장치운전원,비대상,남
2023,31571,Nonexempt,Aromatic교관,비대상,남
2023,31572,Nonexempt,장치운전원,비대상,남
2023,31598,Nonexempt,장치운전원,비대상,남
2023,31644,Nonexempt,장치운전원,비대상,남
2023,31672,Nonexempt,장치운전원,비대상,남
2023,31678,Nonexempt,Aromatic교대반장,비대상,남
2023,31698,Nonexempt,장치운전원,비대상,남
2023,31721,Nonexempt,장치운전원,비대상,남
2023,31722,Nonexempt,Aromatic교대반장,비대상,남
2023,31723,Nonexempt,장치운전원,비대상,남
2023,31890,Nonexempt,장치운전원,비대상,남
2023,31894,Nonexempt,장치운전원,비대상,남
2023,31896,Nonexempt,장치운전원,비대상,남
2023,31897,Nonexempt,장치운전원,비대상,남
2023,31990,Nonexempt,장치운전원,비대상,남
2023,31992,Nonexempt,장치운전원,비대상,남
2023,32217,Nonexempt,장치운전원,비대상,남
2023,32228,Nonexempt,장치운전원,비대상,남
2023,32232,Nonexempt,장치운전원,비대상,남
2023,32235,Nonexempt,장치운전원,비대상,남
2023,32327,Nonexempt,장치운전원,비대상,남
2023,32378,Nonexempt,장치운전원,비대상,남
2023,32675,Nonexempt,장치운전원,비대상,남
2023,32726,Nonexempt,장치운전원,비대상,남
2023,32784,Manager,Aromatic생산2 PL,P,남
2023,32817,Nonexempt,장치운전원,비대상,남
2023,32818,Nonexempt,장치운전원,비대상,남
2023,32896,Nonexempt,장치운전원,비대상,남
2023,32901,Nonexempt,장치운전원,비대상,남
2023,32915,Nonexempt,장치운전원,비대상,남
2023,32919,Nonexempt,장치운전원,비대상,남
2023,32920,Nonexempt,장치운전원,비대상,남
2023,32921,Nonexempt,장치운전원,비대상,남
2023,33202,Nonexempt,장치운전원,비대상,남
2023,32026,Nonexempt,장치운전원,비대상,남
2023,32032,Manager,Aromatic총반장,비대상,남
2023,32039,Nonexempt,장치운전원,비대상,남
2023,32040,Nonexempt,장치운전원,비대상,남
2023,32041,Nonexempt,Aromatic교관,비대상,남
2023,32045,Nonexempt,장치운전원,비대상,남
2023,32054,Nonexempt,장치운전원,비대상,남
2023,32055,Nonexempt,장치운전원,비대상,남
2023,32063,Nonexempt,장치운전원,비대상,남
2023,32074,Nonexempt,장치운전원,비대상,남
2023,32082,Nonexempt,장치운전원,비대상,남
2023,32088,Nonexempt,Aromatic교대반장,비대상,남
2023,32093,Nonexempt,Aromatic교대반장,비대상,남
2023,32094,Nonexempt,장치운전원,비대상,남
2023,32095,Nonexempt,Aromatic교대반장,비대상,남
2023,32096,Nonexempt,장치운전원,비대상,남
2023,32098,Nonexempt,Aromatic교대반장,비대상,남
2023,32104,Nonexempt,장치운전원,비대상,남
2023,32105,Nonexempt,장치운전원,비대상,남
2023,32243,Nonexempt,SHE Coordinator,비대상,남
2023,32251,Manager,Aromatic생산3 Unit PL,P,남
2023,32377,Nonexempt,장치운전원,비대상,남
2023,32669,Nonexempt,장치운전원,비대상,남
2023,32670,Nonexempt,장치운전원,비대상,남
2023,32722,Nonexempt,장치운전원,비대상,남
